rc,f_b_nonAB,f_ab_AB,f_total,I_nonAB,I_AB,TSFC_nonAB,TSFC_AB,eta_th_nonAB,eta_th_AB,eta_p_nonAB,eta_p_AB,eta_0_nonAB,eta_0_AB,AR_nonAB,AR_AB
52.969696969697,0.00943360605483179,0.0381494357533185,0.0475830418081503,443.286417791532,1031.47551010083,2.12810627084636e-05,4.61310436769349e-05,0.809297144489438,0.499184812713466,0.715050082584987,0.534789826007819,0.578687990002966,0.26695895913678,2.49049282885674,2.4450262552826
53.5555555555556,0.0093140952257714,0.0382488376217581,0.0475629328475295,440.184504821756,1029.62358393796,2.11595254347787e-05,4.61944865963708e-05,0.812376594305522,0.498060805316069,0.716431141351882,0.535260591191913,0.582011890665861,0.266592321103,2.47775154925906,2.43255693656521
54.1414141414141,0.00919551461221016,0.0383474657932918,0.047542980405502,437.08767555548,1027.75338695327,2.10381466384837e-05,4.62591327929759e-05,0.815487107690464,0.496922410993136,0.717816113674062,0.535737084644516,0.58536978639367,0.266219763759987,2.46499763259582,2.42007537717484
54.7272727272727,0.00907784702439444,0.0384453345653154,0.0475231815897098,433.995782999786,1025.8649945912,2.09169014538533e-05,4.63249860754312e-05,0.818630069907891,0.495769757000043,0.719205064934069,0.536219314126925,0.588762892585086,0.265841319063435,2.45223382508648,2.40758426792609
55.3131313131313,0.00896107577016663,0.0385424578213545,0.0475035335915211,430.90868123987,1023.95847397946,2.07957652289171e-05,4.63920508484157e-05,0.821806903817688,0.494602964060968,0.720598061358348,0.536707289907437,0.592192461701932,0.265457016421348,2.43946276886139,2.39508619776309
55.8989898989899,0.00884518463546214,0.0386388490472859,0.047484033682748,427.826225425799,1022.03388423597,2.06747134929815e-05,4.64603321036124e-05,0.825019072442435,0.493422146641813,0.721995170010804,0.53720102469987,0.595659785470232,0.265066882785591,2.4266870063967,2.38258365810271
56.4848484848485,0.00873015786576642,0.0387345213467605,0.0474646792125269,424.748271756857,1020.09127675661,2.05537219248862e-05,4.65298354118285e-05,0.828268081649416,0.492227413207764,0.723396458788322,0.537700533607183,0.599166197192584,0.264670942737898,2.41390898472765,2.37007904696091
57.0707070707071,0.00861598014847553,0.0388294874558747,0.0474454676043503,421.674677463745,1018.13069548472,2.04327663218912e-05,4.66005669161776e-05,0.831555482958797,0.491018866466527,0.724801996418088,0.538205834069867,0.602713074180943,0.264269218570657,2.40113105945363,2.35757467287512
57.6565656565657,0.00850263659610711,0.0389237597571346,0.0474263963532417,418.60530078886,1016.15217716372,2.03118225690977e-05,4.66725333262762e-05,0.834882876489204,0.48979660359811,0.726211852456623,0.538716945818862,0.606301840319539,0.263861730362826,2.38835549854702,2.34507275863469
58.2424242424242,0.0083901127303128,0.0390173502927533,0.0474074630230661,415.540000964875,1014.15575157371,2.01908666093063e-05,4.67457419134112e-05,0.838251914052779,0.488560716472038,0.727626097290383,0.539233890832736,0.609933968768417,0.263448496051246,2.37558448597725,2.33257544483046
58.8282828282828,0.00827839446664625,0.0391102707773202,0.0473886652439665,412.478638191795,1012.14144175326,2.00698744132222e-05,4.68202005066393e-05,0.841664302412554,0.487311291852756,0.729044802137846,0.539756693298904,0.613610984818849,0.263029531497661,2.36282012516086,2.32008479323387
